1656,304,2024-11-23,NULL,Bank Transfer,1413.02,2,0.12,164.16,32.30
1657,105,2024-03-14,Completed,NULL,348.68,4,0.15,163.75,17.34
1658,422,2025-01-11,NULL,PayPal,835.33,4,0.24,233.53,40.72
1659,445,2024-08-28,NULL,Bank Transfer,94.59,4,0.19,337.78,15.94
1660,472,2024-05-09,NULL,NULL,1301.32,5,0.24,238.65,43.91
1661,373,2025-03-23,Returned,NULL,519.02,2,0.12,279.42,6.14
1662,413,2023-05-17,Completed,PayPal,1232.58,2,0.30,160.08,5.12
1663,312,2023-12-07,NULL,Credit Card,1165.93,4,0.21,160.50,23.11
1664,323,2024-04-27,NULL,Credit Card,694.59,1,0.18,172.34,42.68
1665,356,2023-06-20,Completed,Credit Card,729.10,1,0.14,233.32,19.47
1666,105,2024-05-26,Returned,Credit Card,269.92,5,0.11,42.49,14.22
1667,309,2023-12-08,NULL,NULL,896.94,7,0.00,347.35,6.17
1668,204,2022-09-18,Returned,NULL,1416.21,8,0.05,-34.78,22.42
1669,31,2023-08-04,Completed,Credit Card,1222.08,6,0.12,102.12,35.22
1670,54,2023-12-30,Returned,PayPal,1074.98,5,0.15,345.60,5.30
1671,92,2023-02-02,Completed,Bank Transfer,827.18,2,0.26,180.35,30.90
1672,244,2024-01-17,Returned,Credit Card,249.92,7,0.14,202.10,11.18
1673,118,2023-01-03,Cancelled,NULL,688.90,3,0.13,114.59,26.64
1674,165,2022-08-19,Cancelled,PayPal,524.71,7,0.26,198.58,18.75
1675,431,2023-08-04,Completed,NULL,792.11,6,0.04,147.48,24.57
1676,55,2022-11-17,NULL,Credit Card,376.89,3,0.15,141.44,25.91
1677,234,2023-08-11,Cancelled,Credit Card,579.59,6,0.22,10.58,36.68
1678,175,2024-04-12,NULL,NULL,1412.06,3,0.19,204.69,8.85
1679,19,2024-09-28,Completed,Bank Transfer,595.35,5,0.23,89.83,42.95
1680,271,2024-08-16,Completed,NULL,314.09,4,0.19,242.24,17.72
1681,349,2022-05-08,Completed,NULL,1151.70,6,0.20,237.80,18.39
1682,200,2024-10-31,Returned,PayPal,1418.34,2,0.10,103.38,18.84
1683,491,2024-07-21,Completed,PayPal,260.78,4,0.04,272.97,39.99
1684,102,2023-06-28,NULL,NULL,1102.81,3,0.01,83.74,15.23
1685,56,2023-07-30,Returned,Cash,868.91,4,0.29,2.71,20.84
1686,421,2023-07-16,Completed,NULL,387.31,5,0.22,258.58,11.01
1687,114,2024-12-10,NULL,NULL,258.05,2,0.20,165.70,34.41
1688,335,2024-01-18,NULL,Cash,144.21,6,0.03,-9.92,15.71
1689,51,2022-01-02,Completed,Cash,1229.44,5,0.21,258.53,7.73
1690,288,2022-11-15,Cancelled,NULL,979.65,7,0.14,165.34,34.93
1691,379,2023-12-25,Returned,NULL,969.68,4,0.26,48.47,40.17
1692,55,2023-02-03,Returned,Credit Card,524.23,3,0.07,257.31,25.87
1693,439,2022-08-06,Completed,NULL,1034.36,5,0.28,52.62,38.70
1694,230,2023-12-19,Cancelled,NULL,903.48,3,0.04,179.91,5.90
1695,314,2024-02-13,Completed,Credit Card,148.53,6,0.18,-19.84,39.18
1696,164,2024-06-20,Completed,Credit Card,832.02,4,0.21,294.65,40.37
1697,462,2023-07-09,Completed,PayPal,860.52,2,0.03,122.95,19.23
1698,124,2023-10-27,Completed,PayPal,93.83,4,0.11,172.44,11.77
1699,247,2022-10-25,NULL,NULL,844.16,5,0.21,-45.82,19.61
1700,314,2023-07-24,Completed,Credit Card,615.24,1,0.26,-42.14,22.58
1701,304,2022-07-31,Completed,NULL,374.90,1,0.05,32.74,28.28
1702,101,2022-11-24,Returned,NULL,540.35,2,0.14,174.37,42.45
1703,405,2024-03-11,NULL,Cash,938.89,8,0.14,84.71,10.55
1704,77,2023-11-25,Completed,Bank Transfer,986.18,8,0.28,175.99,42.52
1705,144,2022-02-16,Returned,Bank Transfer,1514.05,8,0.30,101.91,21.12
1706,57,2022-01-31,Completed,NULL,1479.38,3,0.07,-25.54,8.59
1707,397,2023-09-12,Cancelled,Credit Card,1406.96,1,0.12,-18.62,25.99
1708,353,2023-07-14,NULL,Bank Transfer,1230.58,4,0.20,39.62,9.37
1709,79,2024-11-05,Completed,Credit Card,707.47,2,0.29,63.02,12.83
1710,373,2024-02-18,Returned,PayPal,1072.58,2,0.25,306.38,9.15
1711,173,2023-12-29,Returned,NULL,88.72,4,0.27,139.17,28.38
1712,474,2023-10-05,Returned,Bank Transfer,358.69,5,0.27,170.16,28.22
1713,6,2024-08-07,Returned,Credit Card,371.02,8,0.01,-17.98,8.11
1714,110,2023-05-29,NULL,PayPal,488.79,8,0.28,258.43,43.74
1715,357,2022-09-03,NULL,Bank Transfer,397.39,2,0.19,91.64,10.79
1716,60,2024-10-19,Cancelled,PayPal,421.49,4,0.27,169.26,16.26
1717,166,2023-04-19,NULL,NULL,1049.28,2,0.26,12.92,11.88
1718,46,2023-04-06,Cancelled,NULL,265.74,4,0.17,153.96,22.32
1719,369,2025-01-28,NULL,PayPal,598.41,6,0.18,174.80,43.40
1720,230,2024-11-13,Returned,Credit Card,1254.11,4,0.21,181.55,40.78
1721,56,2023-07-09,Cancelled,Credit Card,157.97,8,0.05,249.29,27.34
1722,492,2024-05-19,Returned,NULL,991.44,7,0.28,203.69,17.28
1723,381,2023-12-09,Completed,PayPal,1061.38,7,0.22,335.46,14.68
1724,192,2022-04-30,NULL,Credit Card,523.46,3,0.08,235.43,30.68
1725,117,2025-01-03,Completed,NULL,413.97,7,0.24,-17.92,6.73
1726,308,2023-06-01,NULL,NULL,1050.98,6,0.04,116.92,21.06
1727,479,2024-02-29,Completed,Bank Transfer,1253.92,6,0.28,325.37,11.27
1728,248,2022-04-18,Returned,NULL,1549.38,7,0.27,91.01,26.67
1729,176,2023-06-28,Completed,Cash,414.73,8,0.17,182.00,40.86
1730,476,2022-11-29,Cancelled,NULL,1293.14,2,0.05,297.12,29.06
1731,147,2022-09-24,Completed,Bank Transfer,106.52,2,0.26,-39.56,20.07
1732,214,2022-10-20,Returned,Cash,228.69,5,0.28,339.24,21.02
1733,58,2024-04-29,Completed,Credit Card,162.18,7,0.17,2.25,38.70
1734,440,2022-12-07,Returned,Cash,270.50,6,0.18,26.38,6.67
1735,495,2022-03-02,NULL,NULL,1546.90,2,0.25,313.59,31.35
1736,492,2024-09-30,Cancelled,NULL,913.65,6,0.26,343.11,24.05
1737,64,2022-04-09,Completed,Credit Card,1389.47,3,0.04,219.23,39.86
1738,483,2023-09-26,Returned,NULL,1011.62,3,0.10,21.72,10.56
1739,126,2022-07-10,NULL,Credit Card,1530.70,6,0.12,64.72,23.27
1740,409,2022-07-24,Returned,NULL,787.87,4,0.22,89.60,27.89
1741,408,2024-08-25,Cancelled,PayPal,168.34,2,0.01,80.26,8.30
1742,221,2022-02-20,Completed,NULL,1094.53,4,0.02,322.48,18.79
1743,92,2023-08-03,Completed,Credit Card,308.15,3,0.07,196.68,18.83
1744,426,2024-04-16,NULL,NULL,160.58,3,0.26,236.71,18.79
1745,325,2022-08-23,Completed,Credit Card,530.28,4,0.13,-2.28,24.53
1746,295,2022-12-15,Returned,NULL,233.89,1,0.14,206.82,6.78
1747,75,2023-06-07,Completed,Credit Card,1478.25,4,0.29,324.84,35.94
1748,61,2022-04-23,Returned,Credit Card,1241.44,5,0.12,276.30,10.13
1749,403,2024-03-13,Completed,Bank Transfer,1146.51,8,0.21,341.27,20.97
1750,405,2022-03-23,Returned,NULL,230.58,7,0.05,315.11,13.29
1751,224,2023-06-12,Completed,PayPal,1356.19,1,0.25,-10.01,18.11
1752,83,2024-08-15,Cancelled,PayPal,468.48,8,0.11,292.94,20.93
1753,71,2022-02-14,NULL,NULL,971.66,8,0.21,168.02,19.60
1754,456,2023-02-05,Completed,PayPal,570.58,3,0.20,278.21,42.57
1755,88,2022-07-24,Completed,Cash,438.27,7,0.21,133.64,39.90
1756,151,2023-09-06,Cancelled,PayPal,196.90,5,0.02,191.16,12.45
1757,251,2023-10-29,Completed,NULL,442.39,2,0.12,243.02,17.86
1758,251,2022-10-08,Returned,NULL,1053.29,1,0.16,195.32,38.99
1759,29,2023-12-20,Cancelled,NULL,177.36,3,0.13,294.12,11.11
1760,3,2025-01-28,Completed,NULL,362.35,1,0.03,32.52,14.53
1761,236,2022-04-16,Returned,NULL,1099.19,8,0.28,109.62,12.42
1762,105,2022-02-21,Returned,NULL,316.87,3,0.23,299.49,19.25
1763,430,2025-02-23,Completed,Credit Card,77.87,5,0.08,-45.61,15.14
1764,198,2022-10-15,NULL,Credit Card,969.94,8,0.23,112.96,35.32
1765,500,2024-06-30,NULL,PayPal,486.65,4,0.13,288.48,22.04
1766,167,2023-05-18,NULL,Bank Transfer,96.37,8,0.24,305.35,6.08
1767,420,2024-04-24,Completed,NULL,89.83,2,0.24,344.74,6.02
1768,323,2024-11-17,Returned,PayPal,279.50,2,0.01,64.27,29.21
1769,319,2022-12-27,Completed,Cash,720.65,2,0.30,228.79,27.66
1770,393,2023-05-21,NULL,PayPal,116.60,2,0.27,-14.49,16.71
1771,353,2022-09-06,Returned,Credit Card,627.67,4,0.29,168.03,33.39
1772,235,2024-11-01,Completed,NULL,907.39,4,0.09,252.57,28.48
1773,76,2024-07-15,NULL,Credit Card,953.36,2,0.06,209.17,42.69
1774,443,2022-03-30,Completed,PayPal,795.67,7,0.28,109.61,15.50
1775,312,2023-03-13,NULL,Credit Card,644.18,3,0.27,257.73,7.11
1776,238,2023-10-20,NULL,Bank Transfer,882.21,4,0.13,247.30,5.36
1777,298,2022-07-10,NULL,Bank Transfer,1209.21,5,0.00,267.59,7.64
1778,381,2024-10-12,Returned,Bank Transfer,1333.27,1,0.18,31.24,28.32
1779,40,2023-02-26,Returned,Credit Card,1074.75,2,0.22,331.90,37.65
1780,7,2023-05-16,Completed,Bank Transfer,138.61,3,0.21,-21.95,10.71
1781,318,2023-11-20,NULL,PayPal,930.34,6,0.29,159.22,40.16
1782,373,2023-04-27,NULL,Credit Card,1178.93,3,0.24,-29.31,33.03
1783,238,2022-11-27,NULL,PayPal,201.76,2,0.20,101.54,24.86
1784,118,2023-02-03,Returned,Credit Card,1382.51,6,0.10,92.04,20.11
1785,410,2022-09-07,Completed,Cash,966.51,7,0.01,-30.54,25.23
1786,367,2024-01-10,Completed,PayPal,1437.90,6,0.14,256.13,28.65
1787,34,2022-09-28,NULL,Cash,1010.28,8,0.18,37.38,9.26
1788,103,2022-05-20,Completed,NULL,745.10,6,0.26,110.20,37.10
1789,161,2022-04-26,Returned,Credit Card,1101.89,4,0.27,107.63,28.85
1790,412,2023-04-13,Completed,Credit Card,1428.46,1,0.13,218.78,30.07
1791,423,2022-08-21,NULL,Credit Card,639.55,2,0.01,91.50,9.36
1792,247,2023-02-13,Cancelled,NULL,793.10,7,0.11,16.18,26.18
1793,75,2023-07-20,Completed,Credit Card,491.20,6,0.09,147.42,35.62
1794,393,2024-09-21,Completed,PayPal,1219.91,8,0.26,93.21,29.80
1795,361,2022-07-12,NULL,Credit Card,587.60,6,0.25,222.85,11.70
1796,385,2022-04-15,NULL,Cash,979.38,5,0.13,119.95,10.75
1797,430,2024-12-18,Completed,PayPal,526.23,4,0.03,39.74,27.05
1798,30,2022-12-31,Completed,Cash,1215.96,5,0.15,141.36,11.91
1799,318,2023-04-07,Completed,NULL,1012.41,3,0.30,-45.11,29.32
1800,322,2023-03-11,NULL,NULL,1009.15,3,0.26,63.49,41.40
1801,209,2024-09-14,Completed,Cash,412.43,6,0.18,348.59,33.78
1802,429,2025-02-24,Completed,PayPal,895.75,3,0.15,-10.60,25.78
1803,8,2024-01-16,Completed,Credit Card,642.34,7,0.29,256.81,42.91
1804,286,2022-04-26,Cancelled,NULL,726.50,8,0.19,40.75,10.56
1805,71,2022-09-22,Returned,Bank Transfer,1063.06,8,0.01,-37.42,36.60
1806,24,2024-02-02,NULL,Bank Transfer,754.44,8,0.27,223.56,12.30
1807,389,2025-01-03,Completed,Credit Card,514.00,5,0.11,189.56,22.68
1808,303,2023-10-15,Cancelled,Bank Transfer,1431.86,3,0.07,91.61,23.89
1809,376,2022-06-21,NULL,Bank Transfer,474.80,4,0.28,306.19,36.64
1810,94,2023-11-30,NULL,NULL,1272.59,6,0.10,122.47,17.55
1811,185,2024-06-22,Cancelled,Credit Card,807.68,2,0.05,83.27,7.92
1812,468,2025-03-20,NULL,Credit Card,118.28,4,0.01,91.93,21.54
1813,347,2022-06-17,NULL,Bank Transfer,1008.36,4,0.21,66.07,29.52
1814,448,2024-12-08,Cancelled,NULL,1264.90,2,0.16,307.31,20.71
1815,373,2024-02-21,Returned,PayPal,285.87,8,0.06,166.45,6.11
1816,196,2024-03-22,NULL,Bank Transfer,713.72,6,0.00,156.45,39.47
1817,421,2024-03-10,Completed,Credit Card,1166.15,6,0.07,168.33,17.48
1818,408,2023-06-17,Returned,PayPal,1065.22,8,0.03,48.09,24.16
1819,119,2023-06-25,Returned,Bank Transfer,793.58,3,0.20,278.60,18.71
1820,234,2022-12-15,Cancelled,NULL,527.69,8,0.29,95.11,32.02
1821,61,2022-05-08,Returned,PayPal,167.66,5,0.07,142.38,19.89
1822,309,2022-10-07,NULL,Credit Card,940.60,1,0.02,18.11,33.85
1823,410,2025-01-23,NULL,Bank Transfer,247.37,3,0.00,289.50,9.53
1824,315,2024-07-16,Returned,NULL,670.70,6,0.21,56.50,18.10
1825,86,2025-03-26,Completed,PayPal,1545.35,3,0.28,255.31,31.38
1826,153,2025-03-13,Completed,PayPal,1434.34,3,0.16,185.51,20.02
1827,339,2023-08-30,Completed,Bank Transfer,678.01,6,0.23,162.88,42.36
1828,372,2024-09-02,NULL,PayPal,1193.19,6,0.01,307.77,6.20
1829,269,2022-01-17,NULL,Credit Card,1011.71,5,0.28,127.64,40.66
1830,172,2025-03-01,NULL,PayPal,1163.20,7,0.01,116.04,29.36
1831,200,2024-01-29,NULL,Credit Card,691.39,7,0.25,126.99,6.02
1832,378,2024-03-26,NULL,Credit Card,447.21,7,0.06,99.51,23.96
1833,99,2022-10-21,NULL,PayPal,1115.61,5,0.26,78.14,44.77
1834,347,2024-02-06,Completed,Cash,785.87,1,0.14,111.81,14.34
1835,250,2024-04-02,Completed,Credit Card,1315.59,5,0.26,103.16,7.63
1836,123,2023-09-16,Returned,NULL,120.50,1,0.12,201.59,30.38
1837,133,2022-12-30,NULL,Bank Transfer,524.37,5,0.20,-13.36,44.70
1838,453,2024-04-25,Completed,PayPal,645.25,6,0.08,339.50,18.09
1839,352,2022-10-31,Completed,Bank Transfer,50.18,2,0.02,149.03,21.44
1840,174,2024-07-10,NULL,Cash,1218.62,8,0.13,75.78,23.78
1841,356,2023-10-14,Cancelled,Cash,1384.61,8,0.15,105.37,44.36
1842,452,2024-05-19,Returned,Cash,965.86,2,0.06,134.63,8.30
1843,25,2024-01-12,Cancelled,Bank Transfer,1224.94,3,0.25,159.04,31.96
1844,84,2022-04-24,Completed,Cash,534.60,6,0.25,226.23,14.03
1845,495,2025-04-01,NULL,Credit Card,772.82,8,0.03,253.91,42.61
1846,414,2024-04-26,NULL,Cash,560.15,3,0.02,133.41,35.45
1847,83,2024-01-14,Completed,Cash,326.07,7,0.04,-2.82,34.86
1848,254,2024-07-22,Returned,NULL,965.97,1,0.10,20.32,16.16
1849,76,2023-07-05,Returned,NULL,342.37,7,0.26,289.92,30.14
1850,354,2025-01-31,Completed,Bank Transfer,1192.04,3,0.20,213.98,29.12
1851,355,2025-04-04,NULL,PayPal,1181.05,4,0.19,47.18,9.48
1852,79,2022-10-11,Returned,Credit Card,1338.43,2,0.30,190.53,39.15
1853,402,2024-12-17,Completed,PayPal,946.74,7,0.22,261.93,34.52
1854,275,2023-10-15,Completed,Cash,1014.45,8,0.02,105.47,39.23
1855,62,2022-05-30,NULL,Credit Card,1296.14,3,0.29,327.63,9.94
1856,327,2022-03-17,Completed,NULL,575.08,5,0.10,-20.14,7.83
1857,469,2025-04-14,NULL,Bank Transfer,488.61,4,0.05,68.48,25.15
1858,317,2024-08-03,NULL,Cash,1085.29,2,0.15,246.92,32.27
1859,157,2024-11-15,Completed,NULL,1175.20,2,0.28,205.38,9.51
1860,34,2022-07-20,Returned,Credit Card,513.90,3,0.19,308.41,26.78
1861,224,2023-06-26,Completed,PayPal,473.36,2,0.29,222.93,10.02
1862,474,2022-07-03,Cancelled,PayPal,1139.91,8,0.14,-42.67,33.54
1863,271,2024-08-21,Returned,NULL,1346.23,2,0.05,45.02,43.46
1864,466,2023-09-13,NULL,Credit Card,1087.98,2,0.01,188.82,43.60
1865,308,2023-01-21,NULL,PayPal,571.82,1,0.29,121.47,34.80
1866,296,2022-06-13,NULL,NULL,1146.79,8,0.06,243.81,26.43
1867,57,2023-04-01,Returned,NULL,770.91,5,0.00,264.11,31.94
1868,44,2022-10-13,NULL,Cash,1440.40,3,0.28,75.75,10.76
1869,497,2022-09-12,Returned,Cash,1507.33,1,0.25,-26.02,35.63
1870,487,2025-01-14,Completed,Credit Card,412.44,1,0.26,92.16,35.35
1871,111,2024-07-08,NULL,PayPal,615.04,6,0.28,125.70,6.46
1872,369,2023-07-25,Completed,Credit Card,415.73,4,0.22,9.75,39.95
1873,410,2024-12-22,Cancelled,Cash,495.64,7,0.14,267.49,16.57
1874,101,2023-08-01,NULL,PayPal,535.39,6,0.19,-32.89,30.53
1875,35,2022-10-23,NULL,NULL,441.87,7,0.28,254.54,34.92
1876,437,2023-03-10,Returned,Cash,91.04,6,0.23,349.91,37.19
1877,223,2022-05-17,NULL,PayPal,756.53,4,0.26,-38.39,36.20
1878,337,2023-04-11,Returned,PayPal,1153.31,4,0.01,313.94,35.22
1879,239,2022-09-26,NULL,Cash,648.34,5,0.02,125.53,39.77
1880,435,2024-09-10,Completed,NULL,459.18,2,0.09,202.37,8.78
1881,37,2022-10-14,Returned,NULL,1009.19,1,0.16,27.89,37.08
1882,103,2023-02-27,Completed,PayPal,298.36,1,0.26,281.44,21.40
1883,138,2023-08-02,Cancelled,NULL,573.82,3,0.17,260.75,7.75
1884,184,2023-07-24,NULL,NULL,444.15,8,0.07,135.23,15.05
1885,451,2024-11-17,Completed,Cash,1059.32,1,0.03,113.27,24.93
1886,116,2023-09-17,NULL,Credit Card,1053.41,5,0.22,-22.51,25.04
1887,244,2024-01-15,Cancelled,NULL,1311.78,3,0.30,176.34,5.10
1888,393,2022-03-07,Completed,PayPal,828.59,5,0.11,164.68,20.52
1889,296,2024-11-28,Returned,Credit Card,596.69,2,0.24,-41.36,24.42
1890,74,2023-01-15,Completed,Credit Card,548.12,7,0.08,116.01,26.89
1891,440,2022-04-08,Returned,Bank Transfer,618.48,2,0.27,116.51,42.03
1892,157,2023-01-31,NULL,Credit Card,434.86,6,0.14,188.14,17.61
1893,251,2023-03-19,Completed,Bank Transfer,266.63,3,0.28,63.01,10.77
1894,371,2025-02-28,Completed,Credit Card,922.36,4,0.06,124.84,35.66
1895,43,2023-07-24,Completed,PayPal,1097.23,1,0.16,330.88,14.96
1896,437,2023-05-12,Completed,NULL,242.32,5,0.15,312.04,34.95
1897,244,2023-01-27,Returned,PayPal,230.70,4,0.05,47.87,32.01
1898,107,2025-02-04,NULL,Credit Card,1058.36,2,0.27,279.74,39.26
1899,172,2024-07-09,Returned,NULL,435.16,7,0.26,39.78,25.56
1900,67,2023-01-13,Completed,NULL,708.25,8,0.17,317.95,19.33
1901,200,2024-01-02,Completed,PayPal,1492.65,1,0.10,11.91,14.86
1902,365,2024-06-07,Returned,NULL,1447.86,3,0.19,141.94,37.15
1903,453,2023-05-05,Completed,PayPal,1540.81,6,0.01,216.03,36.78
1904,440,2024-04-21,NULL,Credit Card,1016.71,7,0.14,-3.26,11.95
1905,443,2025-03-14,Returned,PayPal,889.85,2,0.03,348.41,42.26
1906,251,2022-06-25,Cancelled,NULL,1348.10,6,0.25,182.33,29.49
1907,26,2024-10-26,Returned,NULL,355.57,1,0.28,-5.90,5.25
1908,380,2024-12-08,NULL,PayPal,1326.37,1,0.21,229.81,14.88
1909,410,2022-03-02,Returned,NULL,871.92,1,0.03,5.94,19.53
1910,245,2023-06-09,Completed,Bank Transfer,366.38,6,0.00,166.03,18.52
1911,424,2023-12-15,Returned,Cash,1323.55,5,0.03,128.36,8.58
1912,363,2023-10-16,NULL,NULL,1361.80,5,0.09,129.81,39.86
1913,171,2022-01-19,Completed,NULL,410.37,6,0.22,222.77,5.84
1914,297,2024-11-09,Completed,PayPal,374.85,1,0.22,185.24,39.66
1915,297,2024-12-19,Completed,NULL,1065.20,5,0.18,129.86,15.70
1916,317,2024-10-04,Returned,PayPal,1267.22,8,0.29,228.45,15.24
1917,420,2023-09-27,Completed,NULL,1238.74,7,0.02,1.32,17.35
1918,374,2023-01-30,Returned,NULL,1243.47,6,0.15,316.36,11.06
1919,368,2023-05-01,Completed,NULL,1113.28,4,0.29,223.37,8.01
1920,464,2022-03-28,Cancelled,Bank Transfer,1239.80,8,0.24,147.70,8.74
1921,124,2022-08-02,NULL,Credit Card,1447.73,6,0.05,-20.76,41.23
1922,225,2023-08-20,Returned,PayPal,1046.19,7,0.00,113.64,23.12
1923,353,2023-05-10,Returned,NULL,507.27,4,0.15,87.68,14.84
1924,109,2023-05-12,NULL,Cash,1511.64,4,0.24,132.28,29.94
1925,283,2022-04-14,Completed,Cash,834.34,3,0.00,111.00,22.68
1926,65,2022-06-10,NULL,PayPal,1336.36,5,0.24,14.68,40.45
1927,35,2023-10-11,NULL,Bank Transfer,1464.82,4,0.21,295.38,6.16
1928,13,2024-02-02,Returned,NULL,367.71,1,0.03,96.90,41.60
1929,342,2025-02-03,NULL,Credit Card,810.74,1,0.00,60.16,37.69
1930,479,2023-03-07,Completed,Credit Card,190.35,4,0.14,304.34,32.92
1931,226,2022-01-12,Cancelled,Cash,850.36,7,0.25,297.57,38.98
1932,500,2024-08-03,NULL,PayPal,425.12,2,0.19,297.91,23.91
1933,177,2023-02-15,Completed,NULL,1211.32,6,0.24,175.78,16.14
1934,307,2025-02-21,Cancelled,Credit Card,237.33,4,0.02,315.56,31.89
1935,432,2022-07-28,Returned,NULL,757.74,4,0.26,-24.84,17.60
1936,235,2022-05-04,Completed,NULL,55.45,3,0.13,231.66,28.25
1937,41,2023-12-26,Completed,NULL,640.73,2,0.06,124.85,32.95
1938,284,2022-03-16,Returned,Credit Card,544.70,1,0.04,230.66,36.78
1939,469,2022-08-09,Returned,Bank Transfer,482.79,6,0.05,122.86,24.52
1940,402,2023-09-04,NULL,Credit Card,470.28,4,0.15,95.77,8.39
1941,322,2024-08-04,Cancelled,NULL,1388.30,7,0.19,39.27,44.80
1942,279,2022-06-18,Returned,Bank Transfer,831.38,4,0.15,170.88,34.59
1943,423,2022-01-29,Returned,NULL,1454.97,5,0.05,299.63,19.08
1944,483,2023-10-04,NULL,PayPal,239.94,7,0.22,214.75,15.46
1945,101,2024-01-28,NULL,PayPal,652.87,4,0.25,20.08,32.16
1946,465,2024-10-20,Completed,Credit Card,1172.22,7,0.20,198.15,15.02
1947,28,2024-02-26,Completed,Bank Transfer,1430.80,8,0.16,38.74,40.06
1948,400,2022-05-20,Returned,Credit Card,1548.60,6,0.02,298.12,16.85
1949,75,2024-08-22,Completed,Credit Card,234.67,7,0.05,164.08,26.76
1950,335,2024-01-20,NULL,NULL,603.31,4,0.13,190.56,32.58
1951,73,2022-07-26,Completed,Credit Card,425.85,4,0.24,119.29,8.41
1952,37,2022-12-28,Returned,Credit Card,1200.30,8,0.26,67.71,27.11
1953,394,2025-04-11,NULL,Credit Card,882.39,4,0.01,323.68,17.72
1954,242,2023-05-27,Completed,PayPal,150.54,1,0.10,-18.86,20.12
1955,139,2024-06-10,NULL,NULL,967.82,2,0.07,209.58,23.59
1956,281,2024-10-01,Returned,Credit Card,857.81,7,0.13,176.61,17.40
1957,177,2023-02-21,Completed,NULL,410.36,1,0.19,-8.46,17.79
1958,268,2024-06-27,Cancelled,NULL,847.84,4,0.01,263.38,15.33
1959,11,2022-10-17,Returned,NULL,1478.63,7,0.12,330.82,20.20
1960,204,2024-10-16,Returned,PayPal,996.64,6,0.20,-44.30,43.05
1961,205,2023-03-04,Cancelled,Credit Card,1334.75,4,0.12,265.53,26.64
1962,93,2025-03-31,Completed,PayPal,803.19,5,0.22,241.35,42.09
1963,220,2024-12-18,Completed,Cash,1153.74,2,0.12,168.81,34.75
1964,3,2023-09-17,Returned,Bank Transfer,514.94,7,0.05,-13.18,7.07
1965,441,2022-08-13,Returned,Bank Transfer,1031.57,8,0.28,-20.03,15.42
1966,455,2025-02-17,Returned,Bank Transfer,998.21,8,0.28,-0.34,27.96
1967,489,2024-09-18,Returned,NULL,337.09,7,0.21,130.88,23.51
1968,20,2025-03-08,Completed,NULL,845.42,3,0.20,313.31,43.15
1969,471,2023-05-24,NULL,NULL,1016.24,6,0.14,115.76,22.91
1970,372,2023-06-30,Completed,NULL,638.86,5,0.22,163.26,9.58
1971,26,2024-05-17,NULL,Credit Card,1285.07,6,0.27,319.11,25.50
1972,351,2023-11-25,NULL,Bank Transfer,894.56,6,0.08,48.60,13.63
1973,44,2024-12-11,Cancelled,Bank Transfer,1393.55,4,0.20,-17.16,19.37
1974,369,2022-09-03,NULL,NULL,1179.06,3,0.02,158.61,21.47
1975,153,2023-06-16,NULL,NULL,471.75,7,0.26,328.12,14.16
1976,350,2024-11-12,Completed,Credit Card,1370.01,6,0.21,66.78,31.52
1977,185,2022-07-19,Returned,NULL,833.58,1,0.19,119.98,41.10
1978,3,2023-07-07,Returned,NULL,554.00,7,0.16,78.28,16.12
1979,106,2025-02-27,NULL,NULL,939.16,1,0.23,165.66,44.70
1980,251,2024-11-18,Returned,NULL,53.71,3,0.11,47.06,20.32
1981,281,2024-01-05,Completed,Credit Card,880.01,2,0.26,127.81,6.38
1982,209,2022-05-09,Completed,Credit Card,1481.94,4,0.21,208.62,10.96
1983,199,2023-04-16,NULL,Cash,433.37,6,0.29,349.26,35.09
1984,437,2024-05-23,NULL,Cash,715.26,1,0.03,205.76,21.82
1985,435,2023-07-25,Returned,PayPal,584.98,4,0.15,159.64,20.95
1986,419,2022-09-27,Cancelled,NULL,1121.15,3,0.15,293.51,13.42
1987,456,2023-08-08,Completed,NULL,549.57,7,0.23,15.80,22.10
1988,130,2023-06-08,Returned,PayPal,1468.21,4,0.05,289.85,10.83
1989,329,2023-06-14,Returned,PayPal,169.11,8,0.28,176.77,18.21
1990,447,2024-03-14,Returned,Cash,278.46,4,0.06,-29.07,20.33
1991,459,2022-11-25,NULL,Bank Transfer,101.32,6,0.03,12.33,16.66
1992,165,2022-08-03,Completed,Credit Card,846.74,2,0.13,203.51,42.16
1993,36,2024-05-29,NULL,PayPal,1418.52,4,0.02,131.82,19.80
1994,167,2023-07-17,Completed,Credit Card,946.56,2,0.26,109.53,23.48
1995,308,2023-05-20,Completed,NULL,1409.64,1,0.07,191.41,42.57
1996,275,2024-04-10,Completed,NULL,1235.53,3,0.26,328.37,40.24
1997,104,2024-12-01,NULL,PayPal,830.82,1,0.11,172.11,18.32
1998,10,2022-03-04,Returned,NULL,813.34,7,0.24,51.96,19.85
1999,391,2023-01-23,Completed,NULL,863.44,8,0.00,162.29,21.56
2000,289,2022-02-17,Completed,NULL,1368.41,3,0.09,335.80,25.07
2001,378,2022-10-25,Completed,Cash,639.74,8,0.23,199.17,31.99
2002,53,2024-07-04,Returned,Credit Card,1338.24,4,0.19,24.27,8.49
2003,280,2025-01-02,Cancelled,Credit Card,938.13,8,0.28,68.79,39.71
2004,96,2022-08-05,Cancelled,PayPal,1477.16,8,0.15,-10.05,44.75
2005,369,2022-01-26,Completed,Credit Card,238.27,4,0.29,288.57,14.70
