3694,8518,43,5,632.67,-9.67
3695,4380,95,5,630.07,79.12
3696,5918,40,3,563.40,130.05
3697,6999,84,5,551.69,210.44
3698,2595,44,3,452.25,19.01
3699,7881,8,1,523.14,23.68
3700,3347,35,5,298.08,160.91
3701,4484,16,1,53.96,54.40
3702,5672,72,2,581.01,223.28
3703,5709,63,2,489.69,118.74
3704,8046,82,2,664.41,200.90
3705,2501,27,4,407.72,101.53
3706,6827,83,2,707.40,88.43
3707,7445,113,4,141.73,49.00
3708,2197,79,1,180.28,-4.41
3709,6715,93,2,680.62,68.19
3710,4362,50,2,658.38,-9.57
3711,8267,106,5,697.24,86.38
3712,6723,106,3,232.00,66.83
3713,3483,90,5,350.92,73.68
3714,8431,81,3,95.04,78.42
3715,1222,77,2,689.60,61.42
3716,8601,39,5,256.99,38.99
3717,5193,111,1,509.86,-4.82
3718,424,67,5,78.27,186.15
3719,8704,56,4,197.11,145.64
3720,3809,72,3,343.39,16.37
3721,5497,62,3,498.53,172.66
3722,2317,93,2,693.35,128.34
3723,8499,38,4,290.86,124.93
3724,8760,105,5,365.99,104.04
3725,3143,120,1,293.46,114.69
3726,1999,90,4,673.84,220.03
3727,2448,79,2,406.68,27.66
3728,5207,83,3,671.99,141.19
3729,9788,112,2,199.01,82.97
3730,572,53,1,63.45,104.58
3731,7422,102,1,408.08,147.04
3732,3293,88,3,53.93,111.61
3733,4899,37,3,439.64,157.85
3734,5616,104,1,189.72,68.64
3735,6100,87,1,375.85,25.55
3736,7452,60,4,619.99,115.86
3737,9815,92,1,650.02,166.69
3738,1958,18,5,554.08,186.02
3739,4101,120,4,211.70,182.84
3740,796,49,2,393.96,19.42
3741,1481,64,5,441.70,213.67
3742,9091,76,4,686.21,218.47
3743,4205,93,2,582.56,108.66
3744,6929,59,1,339.56,124.37
3745,3334,55,1,405.60,156.20
3746,3727,19,2,180.38,13.89
3747,8022,45,4,611.01,162.53
3748,8141,115,3,668.23,80.56
3749,6857,17,4,394.22,-12.12
3750,4182,85,5,351.93,167.69
3751,4732,38,5,409.87,91.21
3752,6171,109,1,617.76,70.56
3753,4212,20,4,322.02,135.66
3754,5124,17,1,582.83,157.43
3755,8309,115,3,574.62,84.53
3756,4891,117,2,659.71,16.81
3757,156,119,5,254.18,28.95
3758,1605,105,4,84.03,0.80
3759,4942,61,3,113.98,91.23
3760,3030,116,4,679.68,98.44
3761,4040,39,5,575.48,218.40
3762,7104,104,3,254.45,26.98
3763,1237,2,5,578.67,86.82
3764,1640,120,1,323.70,83.69
3765,9488,76,4,695.75,70.62
3766,2784,63,3,445.50,195.81
3767,6431,47,2,453.41,77.08
3768,2935,41,5,235.83,96.75
3769,9224,114,4,237.42,76.82
3770,4108,113,3,285.67,39.15
3771,168,73,3,492.00,26.70
3772,4554,99,4,234.04,48.74
3773,2764,22,5,500.53,-17.60
3774,7761,5,5,401.29,67.58
3775,6262,79,4,164.00,27.65
3776,9216,93,4,516.99,89.70
3777,6685,63,2,133.70,105.21
3778,8695,49,2,195.00,-8.61
3779,1211,63,2,416.02,167.49
3780,6062,83,4,633.41,15.63
3781,6461,47,4,22.41,95.66
3782,8387,37,5,668.24,134.86
3783,2046,78,2,95.37,86.66
3784,870,34,1,119.82,221.27
3785,9393,29,3,402.60,-19.33
3786,7655,22,2,566.04,215.67
3787,9868,116,1,578.01,85.37
3788,5285,100,2,21.60,79.66
3789,6280,36,5,544.66,112.70
3790,1880,19,3,345.92,215.22
3791,2,110,1,594.72,142.36
3792,8834,88,4,376.01,152.07
3793,7060,42,3,234.34,114.65
3794,272,83,1,254.32,81.94
3795,20,84,3,400.79,183.12
3796,7193,32,4,188.97,165.68
3797,9162,99,1,527.62,38.49
3798,8761,106,4,556.24,38.48
3799,2573,79,4,680.36,225.14
3800,8047,25,2,26.86,149.94
3801,4369,57,2,340.03,51.67
3802,4734,96,4,408.37,59.20
3803,2802,24,4,141.65,67.07
3804,1562,113,5,242.42,101.82
3805,7198,3,2,11.83,21.65
3806,2495,68,4,546.62,6.15
3807,5419,81,2,586.47,87.73
3808,6949,50,1,652.25,101.58
3809,491,108,5,112.88,-9.48
3810,642,110,1,184.20,153.06
3811,795,3,5,318.48,47.41
3812,7522,115,2,290.21,118.70
3813,9952,4,5,326.56,126.99
3814,4528,14,2,185.57,173.63
3815,3438,92,4,63.03,168.78
3816,4241,105,2,571.37,175.02
3817,1730,13,4,577.55,181.06
3818,2984,60,1,651.75,54.74
3819,6243,39,5,612.46,171.02
3820,3289,89,4,707.80,97.42
3821,6434,7,5,544.07,119.15
3822,4936,35,3,346.57,64.44
3823,8322,37,4,590.93,16.72
3824,6234,79,1,405.39,130.22
3825,5824,11,4,81.18,28.00
3826,2936,15,2,266.52,-18.20
3827,6590,79,1,361.89,45.11
3828,8843,105,5,439.13,151.20
3829,2001,118,5,38.90,127.58
3830,8073,58,1,27.43,0.85
3831,6848,98,4,243.28,88.64
3832,2997,80,5,41.60,-5.33
3833,949,12,3,100.29,157.68
3834,2883,104,1,683.29,10.05
3835,308,61,1,389.69,-3.32
3836,8071,114,1,360.55,106.46
3837,1599,32,4,456.19,58.12
3838,3630,79,4,347.63,146.01
3839,879,93,3,487.57,154.17
3840,8272,12,2,618.15,120.66
3841,5574,51,3,299.22,8.50
3842,2674,78,3,259.24,228.36
3843,7176,7,5,246.18,159.93
3844,6502,64,5,240.39,7.12
3845,2118,34,4,445.92,210.94
3846,5859,77,5,378.58,187.69
3847,3410,5,2,327.98,3.32
3848,4258,117,1,159.21,206.09
3849,5619,55,2,388.48,-0.40
3850,4451,15,4,59.04,186.64
3851,9581,74,1,171.05,151.99
3852,5698,1,2,19.73,214.96
3853,252,26,2,640.08,68.83
3854,7516,102,2,403.16,102.99
3855,6480,46,3,172.21,22.63
3856,5429,87,4,505.89,19.76
3857,344,34,5,95.53,63.85
3858,9732,42,5,355.77,-6.95
3859,671,2,3,309.37,22.31
3860,4167,119,5,550.27,16.14
3861,162,109,5,250.79,228.77
3862,8894,90,3,709.82,18.48
3863,8516,81,3,472.97,174.52
3864,8650,118,1,112.51,188.25
3865,8782,26,1,483.24,210.15
3866,3864,67,3,534.49,226.14
3867,1984,117,5,282.05,49.43
3868,5026,69,3,192.05,227.91
3869,6948,43,3,665.49,150.97
3870,6243,51,3,390.65,227.18
3871,9809,70,2,121.87,164.13
3872,7268,106,1,414.45,-7.67
3873,5355,7,3,216.18,210.50
3874,2998,35,5,639.55,61.50
3875,2086,97,4,423.12,-10.36
3876,4358,41,2,333.90,22.28
3877,9564,71,1,639.90,90.05
3878,8722,12,3,151.36,97.51
3879,7282,25,1,243.75,155.75
3880,5882,30,3,513.91,113.69
3881,2546,33,3,456.96,169.52
3882,8083,40,3,425.68,120.76
3883,126,100,5,454.79,111.26
3884,857,54,5,693.54,169.30
3885,736,43,1,88.59,30.71
3886,2741,21,5,239.50,218.26
3887,3524,20,3,545.08,219.34
3888,4731,78,1,632.25,94.24
3889,9410,29,2,377.02,224.13
3890,6293,26,3,68.99,71.44
3891,2322,111,4,486.46,141.09
3892,9386,42,2,352.71,60.98
3893,8921,24,5,653.76,87.70
3894,3410,100,3,692.22,111.13
3895,6942,15,2,163.62,71.75
3896,7150,117,4,545.51,227.02
3897,7859,15,3,299.51,119.50
3898,820,106,1,310.69,21.62
3899,9174,58,5,152.07,166.13
3900,9099,107,4,118.92,-6.23
3901,5419,50,2,496.03,109.99
3902,9158,92,3,92.88,49.57
3903,7732,24,3,552.42,123.74
3904,4807,30,3,454.66,-4.57
3905,1264,53,4,17.87,6.11
3906,1880,70,2,608.24,73.98
3907,9717,46,1,276.29,199.02
3908,1294,77,1,668.01,130.88
3909,9765,44,4,74.06,191.23
3910,4969,27,4,522.95,174.78
3911,9564,114,1,562.04,124.68
3912,1491,44,4,214.70,174.17
3913,1764,29,2,83.46,186.63
3914,3072,19,2,535.22,-12.86
3915,2396,103,3,687.35,55.65
3916,6804,3,2,271.99,89.70
3917,1485,54,1,10.68,124.77
3918,193,78,4,220.82,172.71
3919,8490,65,5,658.47,128.80
3920,4571,84,5,451.20,229.15
3921,3047,15,5,180.44,138.85
3922,6605,24,1,159.90,25.96
3923,7830,74,2,598.77,161.46
3924,9976,64,4,35.66,89.92
3925,5869,50,5,313.35,110.61
3926,574,78,4,268.68,141.57
3927,6269,67,4,70.63,153.41
3928,8125,49,2,522.74,224.50
3929,2477,73,1,642.22,-13.32
3930,378,116,3,519.59,139.42
3931,7840,46,4,436.79,176.67
3932,3292,81,3,536.73,30.28
3933,6253,68,3,381.67,190.86
3934,6029,40,2,374.63,13.83
3935,8751,85,1,591.38,222.17
3936,8692,52,1,469.01,0.56
3937,9567,98,4,464.00,-6.02
3938,3460,89,2,284.19,163.08
3939,9803,54,3,172.00,57.73
3940,3308,80,4,615.67,65.60
3941,155,63,4,454.78,76.54
3942,3945,84,5,158.20,117.81
3943,527,71,3,205.69,93.13
3944,321,37,1,135.24,16.90
3945,4202,91,1,630.50,35.44
3946,7079,17,5,86.20,47.67
3947,6052,85,5,208.10,65.22
3948,8514,10,5,483.50,190.21
3949,9738,30,3,114.82,-18.18
3950,7130,94,4,542.65,215.32
3951,8164,68,2,564.10,24.56
3952,5858,15,3,467.09,27.51
3953,1575,30,3,113.54,214.04
3954,5371,14,2,200.68,129.12
3955,9953,40,5,76.47,117.24
3956,8718,32,2,273.29,37.21
3957,6795,52,5,575.68,36.79
3958,2126,109,3,374.98,154.93
3959,7798,103,1,559.69,-6.83
3960,1811,81,1,382.27,216.94
3961,383,23,2,164.02,132.50
3962,259,85,1,365.23,79.78
3963,3403,80,3,456.06,220.96
3964,5590,79,3,118.98,29.71
3965,1653,4,2,465.21,86.22
3966,960,76,2,71.00,184.67
3967,6913,58,5,298.55,105.36
3968,3170,59,3,535.14,98.27
3969,1007,68,2,403.20,33.14
3970,5891,87,3,481.50,153.71
3971,8925,20,1,549.43,153.17
3972,6909,31,5,498.47,165.14
3973,2444,64,3,612.71,116.15
3974,2899,90,4,277.27,64.06
3975,8371,38,3,281.11,83.30
3976,128,62,2,52.59,139.62
3977,5092,15,2,336.86,190.87
3978,1077,18,2,677.49,16.97
3979,1152,37,4,221.04,106.41
3980,5918,74,5,331.35,179.96
3981,8644,72,1,298.77,88.46
3982,2126,17,5,77.09,-12.54
3983,6994,78,3,161.14,92.23
3984,3943,45,2,366.98,-13.20
3985,1853,80,5,701.16,82.45
3986,3856,74,1,18.77,190.41
3987,1820,96,1,109.19,153.52
3988,4430,56,5,240.84,90.18
3989,1039,37,4,271.20,101.02
3990,5874,34,4,374.98,205.22
3991,8984,37,4,112.81,137.64
3992,3948,14,1,472.53,155.94
3993,1000,31,1,530.95,4.57
3994,1753,92,2,523.30,195.13
3995,9628,24,2,684.68,215.28
3996,6929,33,2,153.96,3.23
3997,6560,16,4,260.14,61.93
3998,7773,103,4,91.94,120.81
3999,8840,52,1,554.54,62.82
4000,7347,68,5,300.63,129.20
4001,1582,79,2,705.16,124.86
4002,68,118,4,251.83,148.80
4003,7333,23,5,483.94,-6.00
4004,7356,47,3,692.69,225.69
4005,3048,114,2,234.68,200.19
4006,1857,13,1,445.04,199.81
4007,2933,56,5,456.70,64.47
4008,1135,69,4,576.44,163.33
4009,744,112,5,359.87,156.82
4010,433,19,1,127.06,-5.69
4011,6027,106,5,589.33,146.83
4012,4232,104,3,403.70,77.46
4013,8312,23,2,699.91,111.65
4014,3585,61,5,625.37,44.88
4015,8755,49,5,388.93,56.13
4016,8039,41,1,403.87,105.95
4017,1861,94,3,540.43,-5.93
4018,3054,6,3,60.23,189.65
4019,3489,40,4,432.47,80.25
4020,3274,96,1,601.88,162.20
4021,2666,39,2,565.81,83.24
4022,547,30,4,523.10,51.55
4023,7740,42,4,284.39,56.94
4024,3881,84,5,462.40,-14.06
4025,6858,12,4,157.23,87.23
4026,3270,49,3,479.60,40.57
4027,9935,73,4,676.15,188.46
4028,7932,13,1,55.98,8.17
4029,6853,79,2,556.00,-1.08
4030,8985,83,1,416.35,-14.62
4031,8444,54,4,42.02,184.05
4032,4997,88,2,42.48,203.09
4033,1542,114,2,670.09,111.26
4034,8416,71,5,677.54,144.17
4035,9934,21,4,53.06,145.81
4036,8170,36,3,171.12,158.10
4037,3223,57,4,564.50,180.71
4038,234,68,2,579.60,138.31
4039,3080,32,3,62.70,98.53
4040,7866,57,2,699.13,0.82
4041,199,50,5,669.55,137.14
4042,9738,42,3,125.61,-12.95
4043,5462,18,1,481.63,46.15
4044,2801,18,2,666.61,86.18
4045,6882,91,5,368.90,158.06
4046,4416,62,4,560.29,131.36
4047,6067,23,4,119.33,102.49
4048,5902,41,3,239.92,9.82
4049,5219,111,3,36.04,36.23
4050,3114,89,2,641.36,224.20
4051,3885,105,1,595.86,161.51
4052,9965,62,4,104.83,129.38
4053,424,55,4,384.59,137.69
4054,9698,100,4,654.59,25.11
4055,8492,90,5,542.91,-19.30
4056,8364,35,3,185.49,83.09
4057,158,40,1,591.73,44.12
4058,6653,114,3,237.23,105.86
4059,3883,43,3,508.09,-10.58
4060,6460,75,2,580.91,158.35
4061,2248,34,1,403.02,205.14
4062,4675,9,1,300.05,4.28
4063,9935,99,4,703.12,87.11
4064,6385,18,1,100.04,35.03
4065,8842,97,3,382.89,118.88
4066,1039,119,5,505.64,226.76
4067,3293,108,2,547.74,-8.30
4068,6466,34,3,209.72,31.26
4069,6242,77,3,252.90,172.56
4070,4928,38,5,247.76,56.12
4071,2390,92,1,475.24,93.96
4072,6992,69,5,547.86,111.10
4073,4670,101,4,663.90,126.55
4074,2232,102,2,417.39,-17.57
4075,4317,117,4,664.05,6.27
4076,9381,79,1,615.67,76.25
4077,9001,105,3,318.34,16.64
4078,931,83,1,156.46,85.82
4079,6021,50,3,638.20,-4.47
4080,4528,81,4,120.45,213.35
4081,8435,6,3,399.36,159.20
4082,4761,117,4,609.18,142.41
4083,5970,38,1,112.10,183.22
4084,1302,91,3,638.21,118.41
4085,908,79,1,173.99,80.59
4086,5395,31,4,372.78,4.57
4087,1976,76,2,71.52,112.97
4088,7794,12,1,597.78,192.90
4089,2475,38,5,386.31,229.26
4090,3873,89,4,17.14,125.16
4091,8174,70,3,283.48,7.39
4092,6256,2,2,583.44,220.78
4093,6534,21,3,472.28,17.16
4094,9390,112,3,546.56,213.07
4095,2198,44,5,93.87,176.85
4096,3755,22,1,136.64,140.79
4097,4625,109,3,442.05,113.47
4098,3343,44,5,545.61,105.64
4099,4136,61,2,252.59,-5.36
4100,6088,93,1,412.90,179.73
4101,7952,62,3,493.77,101.11
4102,1922,25,3,29.09,133.16
4103,7768,78,2,682.22,62.75
4104,7301,108,4,442.07,9.47
4105,9096,29,4,351.74,84.44
4106,5842,108,3,215.85,140.43
4107,7562,41,4,548.08,82.07
4108,7590,92,1,482.96,167.73
4109,7890,5,3,250.26,68.33
4110,6557,6,5,32.94,184.59
4111,4297,15,2,446.89,140.21
4112,7124,120,1,60.55,67.77
4113,7267,49,2,327.57,164.80
4114,2715,36,4,247.16,78.16
4115,7397,99,2,187.45,19.14
4116,4624,18,4,597.77,112.46
4117,8293,30,4,391.98,145.70
4118,2345,35,3,562.06,190.05
4119,5387,40,5,546.13,204.25
4120,8198,82,5,344.99,199.39
4121,1548,33,3,703.44,54.28
4122,4043,57,3,392.79,103.90
4123,8217,81,4,280.20,-18.24
4124,2297,120,4,377.17,203.24
4125,5500,79,1,113.52,30.92
4126,4828,29,3,522.59,187.92
4127,8130,113,1,523.09,98.29
4128,1129,7,3,270.03,82.33
4129,2874,61,5,435.55,117.28
4130,2520,88,2,644.36,199.12
4131,8260,102,3,690.57,28.91
4132,6305,56,1,325.82,16.93
4133,877,88,4,371.78,185.67
4134,9174,117,5,423.14,5.89
4135,332,58,3,390.62,115.91
4136,5839,46,1,513.00,129.53
4137,9713,54,5,289.92,-12.45
4138,7707,110,3,502.21,53.88
4139,7944,54,2,620.38,215.22
4140,4429,72,1,113.54,67.66
4141,8078,97,5,390.11,22.24
4142,1442,27,5,613.95,110.33
4143,3327,39,1,285.03,65.34
4144,4764,78,5,325.92,228.99
4145,2367,10,4,455.40,47.18
4146,8049,51,5,259.41,62.25
4147,6388,12,1,95.66,-1.60
4148,1344,114,3,337.94,79.45
4149,1458,97,5,596.96,77.56
4150,533,88,4,271.55,3.53
4151,3796,64,5,162.68,158.52
4152,8744,42,5,630.78,219.45
4153,6167,116,5,133.02,23.09
4154,3839,30,4,346.15,26.13
4155,636,48,4,263.16,216.71
4156,9712,17,1,647.44,184.98
4157,595,58,5,470.98,74.62
4158,647,94,4,270.74,169.14
4159,1220,29,3,574.23,146.03
4160,4440,120,2,43.46,219.81
4161,8134,86,2,674.91,191.04
4162,9541,59,5,66.88,138.27
4163,7763,25,5,257.03,196.81
4164,1356,62,2,704.70,127.79
4165,3852,32,4,159.01,16.07
4166,2999,60,2,169.72,-8.22
4167,7298,85,5,598.51,151.76
4168,9091,103,4,697.66,54.64
4169,900,49,2,153.52,121.39
4170,8196,86,3,37.14,82.69
4171,3474,38,3,262.76,198.35
4172,2561,81,4,345.59,98.47
4173,768,53,5,218.45,98.72
4174,9455,44,2,532.83,35.88
4175,104,84,2,397.85,81.73
4176,6698,82,3,663.73,98.97
4177,1460,73,1,177.79,185.95
4178,6234,88,3,663.82,52.99
4179,9648,58,2,502.50,171.04
4180,1330,2,2,25.87,116.84
4181,66,120,2,12.21,227.62
4182,5888,36,4,640.87,142.33
4183,4676,21,4,534.73,128.21
4184,826,114,3,127.41,18.93
4185,2408,97,1,475.96,37.67
4186,6420,72,5,173.40,33.35
4187,9256,44,4,313.19,-14.41
4188,7892,37,2,326.78,71.06
4189,2338,93,3,528.72,205.13
4190,7686,91,1,707.74,108.85
4191,8693,45,2,405.25,182.66
4192,4435,114,5,385.42,191.70
4193,9315,45,1,90.45,64.44
4194,8717,8,2,367.65,153.53
4195,2697,83,5,222.85,211.05
4196,3389,95,4,56.44,34.39
4197,6377,117,4,113.20,32.51
4198,3710,92,3,85.37,61.39
4199,2171,36,4,517.00,165.47
4200,563,117,1,455.51,122.44
4201,9058,114,1,583.96,213.29
4202,446,11,4,308.49,100.96
4203,6924,65,1,366.19,97.00
4204,6016,25,2,642.79,191.61
4205,1431,110,4,438.07,-10.17
4206,345,107,5,128.86,43.74
4207,8759,88,3,688.85,-5.86
4208,1417,95,1,669.89,100.95
4209,1325,23,2,657.87,205.47
4210,6532,114,1,432.98,-9.97
4211,1351,7,3,30.44,149.68
4212,7900,62,1,248.68,-1.13
4213,1384,84,4,27.56,166.89
4214,7531,62,4,174.40,196.26
4215,3905,41,4,187.60,74.95
4216,9676,96,1,110.76,126.83
4217,3574,27,4,543.04,214.68
4218,5937,64,3,491.50,175.36
4219,1759,75,5,280.17,199.94
4220,2947,91,1,412.35,13.69
4221,3975,103,4,686.13,30.48
4222,2916,26,1,172.24,176.11
4223,3251,14,3,496.74,140.56
4224,3132,114,3,643.94,145.03
4225,5679,98,5,174.05,189.43
4226,1379,49,1,275.86,-11.47
4227,7861,119,4,124.99,84.37
4228,1819,99,2,388.93,196.09
4229,4579,86,5,117.01,112.61
4230,8047,63,3,163.92,177.00
4231,8522,20,4,162.43,35.53
4232,8643,54,2,643.79,225.88
4233,1697,62,2,344.61,55.97
4234,6038,15,4,358.82,25.31
4235,7032,39,1,650.75,14.00
4236,3075,13,3,94.01,198.57
4237,6836,119,2,80.20,210.53
4238,2008,13,1,615.87,171.21
4239,6219,110,3,620.23,226.40
4240,135,104,2,557.47,100.06
4241,5698,103,4,66.60,141.41
4242,6008,30,4,293.33,219.26
4243,1913,15,1,192.57,226.87
4244,8532,107,2,472.17,46.51
4245,9048,31,1,647.74,54.94
4246,9047,99,5,575.38,61.17
4247,7945,89,3,287.96,114.27
4248,3468,105,4,236.30,95.42
4249,5889,39,5,372.28,163.48
4250,6761,84,1,446.84,49.94
4251,612,29,2,353.79,13.08
4252,4122,118,5,580.94,124.70
4253,205,94,2,213.44,227.92
4254,7475,49,5,562.32,173.18
4255,9961,15,3,556.97,205.16
4256,8050,21,1,663.46,-19.40
4257,6186,118,3,549.41,203.98
4258,5369,59,2,252.67,130.96
4259,2176,109,4,659.53,11.13
4260,4441,73,4,136.70,165.35
4261,471,108,1,268.84,158.02
4262,719,52,5,487.59,139.34
4263,6389,2,3,327.73,117.73
4264,8856,35,4,198.53,118.29
4265,3961,10,5,40.54,104.54
4266,9351,58,4,153.93,99.87
4267,2408,62,5,340.18,110.74
4268,6975,41,1,386.50,7.75
4269,3351,7,1,647.14,176.56
4270,5596,53,4,485.07,23.17
4271,7505,28,1,586.27,10.45
4272,9664,41,3,39.77,218.77
4273,5682,22,4,616.64,37.81
4274,1921,40,3,191.59,203.19
4275,1275,9,2,468.06,140.21
4276,3987,80,4,582.80,142.33
4277,9190,120,5,253.76,15.08
4278,9099,111,4,50.49,154.69
4279,7756,9,5,171.33,69.09
4280,3632,75,4,684.12,111.42
4281,1061,18,4,486.11,62.73
4282,5674,12,2,437.30,148.78
4283,9999,28,1,382.58,226.77
4284,5504,30,5,594.59,122.51
4285,4940,56,3,420.38,132.56
4286,1135,13,2,481.08,125.12
4287,8849,44,4,315.38,192.06
4288,9498,100,4,698.41,187.82
4289,1454,94,4,589.72,5.87
4290,1431,16,1,408.02,39.01
4291,1348,19,2,383.08,152.96
4292,4029,107,3,599.66,108.36
4293,2257,71,4,261.93,132.08
4294,4723,13,4,571.11,63.82
4295,7158,29,2,366.94,204.44
4296,1945,5,3,378.89,51.36
4297,8323,106,2,384.52,204.96
4298,3057,81,4,113.89,128.85
4299,4068,31,4,140.27,94.01
4300,8394,84,4,518.50,123.31
4301,342,120,5,271.64,114.91
4302,7399,53,4,702.81,90.44
4303,7809,10,3,595.24,151.90
4304,9987,30,3,349.92,4.81
4305,3422,10,5,45.45,87.51
4306,1204,118,2,197.74,9.64
4307,310,106,2,163.03,117.60
4308,4993,48,3,385.19,174.07
4309,2736,30,1,185.20,188.78
4310,7790,5,1,273.92,84.62
4311,242,49,3,263.98,-5.78
4312,3790,89,1,119.74,128.66
4313,615,110,2,630.95,46.53
4314,5660,47,1,201.25,50.69
4315,494,65,3,102.99,107.78
4316,6304,36,1,272.25,109.79
4317,7031,70,2,212.09,70.06
4318,6895,77,4,464.59,201.91
4319,3107,49,1,275.65,184.18
4320,1338,86,3,512.47,43.49
4321,5928,30,2,457.44,177.16
4322,3233,22,4,664.60,-14.85
4323,5546,36,3,614.85,166.86
4324,5109,114,4,147.47,171.69
4325,4635,64,1,244.50,109.41
4326,8258,115,3,34.41,-19.05
4327,3487,109,1,130.31,176.18
4328,4832,86,4,691.11,162.27
4329,9429,112,5,104.62,24.94
4330,3941,10,4,611.28,17.21
4331,4306,107,1,181.52,217.11
4332,5079,30,3,644.43,58.04
4333,9007,95,3,608.24,121.68
4334,7606,12,1,235.24,183.12
4335,272,6,5,702.18,181.99
4336,5396,115,2,360.21,-10.43
4337,6275,19,4,265.18,134.96
4338,9896,86,5,460.56,155.47
4339,6563,69,4,608.27,57.00
4340,8653,37,2,18.93,168.53
4341,810,16,2,406.87,2.91
4342,508,63,3,266.01,209.62
4343,6495,51,5,88.95,31.81
4344,6224,12,2,467.07,221.93
4345,4200,10,4,181.51,73.62
4346,6205,117,2,670.54,76.86
4347,9444,73,2,211.22,139.70
4348,3062,55,2,555.25,113.13
4349,6305,105,1,159.97,60.50
4350,9595,113,5,42.15,152.36
4351,9229,33,3,258.14,66.39
4352,594,111,4,297.92,144.70
4353,539,45,3,634.72,179.43
4354,5332,6,2,36.38,223.72
4355,2173,71,3,642.54,-17.53
4356,3020,91,5,147.48,60.36
4357,4472,96,1,390.13,43.01
4358,9084,26,1,600.37,182.49
4359,6257,9,2,104.48,140.07
4360,6267,9,1,691.92,207.56
4361,569,12,2,645.40,6.13
4362,2565,3,1,95.26,141.30
4363,647,44,4,359.95,219.42
4364,4357,56,1,387.76,202.40
4365,989,75,2,133.79,0.77
4366,5536,73,4,90.11,-4.55
4367,4960,114,2,559.54,106.65
4368,8072,14,5,333.19,48.03
4369,2636,71,3,385.54,107.66
4370,2084,29,5,262.16,215.78
4371,3999,45,5,106.80,170.21
4372,4992,94,4,332.99,211.96
4373,7492,108,1,286.75,26.19
4374,2861,99,5,246.56,125.18
4375,5614,65,3,243.15,3.39
4376,3326,37,1,457.04,190.14
4377,4751,111,3,321.73,116.51
4378,2004,103,2,648.58,213.98
4379,8555,95,1,570.53,193.39
4380,8515,89,2,622.79,150.75
4381,3352,108,4,46.56,-12.72
4382,7937,2,5,189.16,79.69
4383,6421,80,2,95.41,59.66
4384,3427,26,3,127.81,131.40
4385,3846,29,4,109.36,121.32
4386,5501,94,2,485.71,170.31
4387,408,6,2,167.86,33.03
4388,3640,25,1,566.71,211.05
4389,2197,63,1,496.43,129.13
4390,6023,118,2,169.11,154.34
4391,5128,112,2,374.83,23.01
4392,7925,40,5,164.35,102.50
4393,4154,117,2,197.14,113.90
4394,703,3,3,395.12,137.26
4395,1634,13,1,638.96,3.95
4396,7218,54,5,567.81,120.17
4397,6416,96,1,598.16,99.11
4398,9782,65,5,372.14,229.63
4399,4141,95,5,418.14,73.99
4400,9325,4,1,345.17,157.41
4401,6564,16,3,97.27,146.00
4402,4558,66,4,353.11,202.50
4403,5644,45,2,199.36,-11.54
4404,5732,25,5,700.24,66.45
4405,3684,70,4,100.59,103.77
4406,8665,57,3,317.18,226.30
4407,8557,48,5,266.26,214.55
4408,9112,11,4,16.19,105.36
4409,6553,67,3,592.95,-13.05
4410,3903,46,2,330.61,216.47
4411,6775,89,5,145.62,39.92
4412,134,63,5,421.60,83.13
4413,2327,42,3,556.86,151.56
4414,2802,51,2,298.32,68.15
4415,1891,4,3,256.00,79.60
4416,6192,77,2,702.11,198.98
4417,4400,11,5,188.79,85.97
4418,7580,52,5,408.03,129.73
4419,9277,14,5,182.81,76.08
4420,2463,21,1,244.70,59.25
4421,8272,21,3,271.01,126.22
4422,9808,99,4,86.52,107.19
4423,8276,7,5,186.67,126.52
4424,4551,13,3,304.18,151.48
4425,9454,66,3,236.56,190.00
4426,2982,42,3,470.09,141.14
4427,7007,116,1,469.48,160.21
4428,8205,16,2,291.66,166.07
4429,8335,37,1,273.00,214.44
4430,8959,113,4,62.87,106.87
4431,5054,111,3,426.62,28.08
4432,2797,15,5,497.67,202.31
4433,3533,13,2,138.28,-8.75
4434,9491,109,5,110.55,143.02
4435,2571,99,2,101.82,128.81
4436,1703,21,5,430.01,-1.39
4437,5501,66,1,219.56,188.02
4438,4805,39,5,347.75,25.94
4439,3176,59,5,537.45,32.52
4440,9675,96,3,271.57,71.00
4441,8979,44,4,193.62,79.01
4442,8004,120,1,25.04,125.96
4443,3048,41,5,56.96,126.12
4444,4141,90,4,192.38,14.05
4445,3120,95,4,354.82,-7.69
4446,346,84,1,339.61,32.36
4447,7120,116,2,102.08,16.09
4448,3509,50,5,418.46,222.27
4449,9574,117,4,678.68,146.42
4450,3114,73,4,531.62,161.59
4451,4950,119,4,636.30,152.49
4452,9294,65,1,496.35,181.91
4453,5064,15,1,191.38,60.86
4454,6727,26,1,57.49,193.49
4455,7431,100,3,529.02,205.30
4456,3526,21,2,356.96,-6.77
4457,8068,26,3,335.86,94.30
4458,181,53,1,551.69,116.36
4459,5711,17,5,690.81,153.94
4460,8648,120,5,57.29,127.37
4461,791,6,2,227.09,179.87
4462,5514,7,2,615.28,72.78
4463,3038,45,2,587.33,25.61
4464,2785,69,5,90.95,117.14
4465,8416,33,1,465.82,45.97
4466,7345,25,1,672.83,172.44
4467,6371,15,3,563.34,94.90
4468,6608,118,5,690.78,54.50
4469,323,112,2,47.04,79.93
4470,5437,9,3,343.80,16.04
4471,4982,26,5,439.02,125.25
